slide_id,subject_UID,subject_organ_UID,EXP_ID,GROUP_ID,INDIVIDUAL_ID,COMPOUND_NAME,compound_name_clean,compound_folder_name,ORGAN,FILE_LOCATION,CAPTURE_NO,SPECIES,SINGLE_REPEAT_TYPE,ADMINISTRATION_ROUTE_TYPE,ANIMAL_AGE(week),SACRIFICE_PERIOD,DOSE,DOSE_UNIT,bad_UID,findings,abnormal,HasHypertrophy,Location,Severity
33705,0305_16_2,0305_16_2_L,305,16,2,ethinylestradiol,ethinylestradiol,ethinylestradiol,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/ethinylestradiol/Liver/33705.svs,1/1,Rat,Repeat,Gavage,6,29 day,10,mg/kg,False,"[['Change: eosinophilic', 'Periportal', 'slight', False], ['Dilatation', 'Sinusoid', 'minimal', False], ['Hypertrophy', 'Centrilobular', 'minimal', False], ['Proliferation: Kupffer cell', nan, 'minimal', False], ['Vacuolization: cytoplasmic', 'Hepatocyte', 'minimal', False]]",1,1,Centrilobular,minimal
13340,0262_06_1,0262_06_1_L,262,6,1,pemoline,pemoline,pemoline,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/pemoline/Liver/13340.svs,1/1,Rat,Repeat,Gavage,6,8 day,8,mg/kg,False,[],0,0,,
25644,0093_12_5,0093_12_5_L,93,12,5,phenobarbital,phenobarbital,phenobarbital,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/phenobarbital/Liver/25644.svs,1/1,Rat,Repeat,Gavage,6,29 day,30,mg/kg,False,"[['Ground glass appearance', 'Centrilobular', 'minimal', False], ['Hypertrophy', 'Centrilobular', 'slight', False]]",1,1,Centrilobular,slight
6072,0155_13_5,0155_13_5_L,155,13,5,benzbromarone,benzbromarone,benzbromarone,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/benzbromarone/Liver/6072.svs,1/1,Rat,Repeat,Gavage,6,4 day,200,mg/kg,False,"[['Ground glass appearance', 'Centrilobular', 'minimal', False], ['Hypertrophy', 'Centrilobular', 'slight', False]]",1,1,Centrilobular,slight
9196,0273_16_4,0273_16_4_L,273,16,4,fluphenazine,fluphenazine,fluphenazine,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/fluphenazine/Liver/9196.svs,1/1,Rat,Single,Gavage,6,24 hr,20,mg/kg,False,[],0,0,,
70937,0684_16_1,0684_16_1_L,684,16,1,fluoxetine hydrochloride,fluoxetine_hydrochloride,fluoxetine_hydrochloride,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/fluoxetine_hydrochloride/Liver/70937.svs,1/1,Rat,Repeat,Gavage,6,29 day,30,mg/kg,False,"[['Hypertrophy', 'Hepatocyte', 'minimal', False], ['Vacuolization: cytoplasmic', 'Hepatocyte', 'minimal', False]]",1,1,Hepatocyte,minimal
31133,0242_16_3,0242_16_3_L,242,16,3,methyltestosterone,methyltestosterone,methyltestosterone,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/methyltestosterone/Liver/31133.svs,1/1,Rat,Repeat,Gavage,6,29 day,300,mg/kg,False,"[['Hypertrophy', 'Hepatocyte', 'slight', False]]",1,1,Hepatocyte,slight
59004,0480_01_1,0480_01_1_L,480,1,1,phalloidin,phalloidin,phalloidin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/phalloidin/Liver/59004.svs,1/1,Rat,Single,intraperitoneal injection,6,3 hr,0,mg/kg,False,[],0,0,,
33675,0305_12_3,0305_12_3_L,305,12,3,ethinylestradiol,ethinylestradiol,ethinylestradiol,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/ethinylestradiol/Liver/33675.svs,1/1,Rat,Repeat,Gavage,6,29 day,3,mg/kg,False,"[['Change: eosinophilic', 'Periportal', 'minimal', False], ['Hypertrophy', 'Centrilobular', 'minimal', False], ['Vacuolization: cytoplasmic', 'Hepatocyte', 'minimal', False]]",1,1,Centrilobular,minimal
16713,0365_16_2,0365_16_2_L,365,16,2,imipramine,imipramine,imipramine,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/imipramine/Liver/16713.svs,1/1,Rat,Single,Gavage,6,24 hr,100,mg/kg,False,"[['Hypertrophy', 'Hepatocyte', 'minimal', False]]",1,1,Hepatocyte,minimal
25560,0093_04_4,0093_04_4_L,93,4,4,phenobarbital,phenobarbital,phenobarbital,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/phenobarbital/Liver/25560.svs,1/1,Rat,Repeat,Gavage,6,29 day,0,mg/kg,False,[],0,0,,
59802,0449_07_2,0449_07_2_L,449,7,2,TNF¿,TNF__,TNF¿,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/TNFa/Liver/59802.svs,1/1,Rat,Single,intraperitoneal injection,6,9 hr,1,Êg/kg,False,[],0,0,,
47703,0492_06_4,0492_06_4_L,492,6,4,disulfiram,disulfiram,disulfiram,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/disulfiram/Liver/47703.svs,1/1,Rat,Repeat,Gavage,6,8 day,60,mg/kg,False,[],0,0,,
3650,0098_16_4,0098_16_4_L,98,16,4,clofibrate,clofibrate,clofibrate,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/clofibrate/Liver/3650.svs,1/1,Rat,Single,Gavage,6,24 hr,300,mg/kg,False,[],0,0,,
46747,0117_09_4,0117_09_4_L,117,9,4,thioacetamide,thioacetamide,thioacetamide,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/thioacetamide/Liver/46747.svs,1/1,Rat,Repeat,Gavage,6,4 day,15,mg/kg,False,"[['Change: eosinophilic', 'Hepatocyte', 'minimal', False], ['Hypertrophy', 'Centrilobular', 'minimal', False]]",1,1,Centrilobular,minimal
57753,0428_01_2,0428_01_2_L,428,1,2,theophylline,theophylline,theophylline,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/theophylline/Liver/57753.svs,1/1,Rat,Repeat,Gavage,6,4 day,0,mg/kg,False,[],0,0,,
35736,0389_16_2,0389_16_2_L,389,16,2,erythromycin ethylsuccinate,erythromycin_ethylsuccinate,erythromycin_ethylsuccinate,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/erythromycin_ethylsuccinate/Liver/35736.svs,1/1,Rat,Repeat,Gavage,6,29 day,1000,mg/kg,False,"[['Hypertrophy', 'Centrilobular', 'slight', False]]",1,1,Centrilobular,slight
35196,0350_15_5,0350_15_5_L,350,15,5,quinidine,quinidine,quinidine,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/quinidine/Liver/35196.svs,1/1,Rat,Repeat,Gavage,6,15 day,200,mg/kg,False,"[['Hypertrophy', 'Centrilobular', 'slight', False]]",1,1,Centrilobular,slight
13093,0303_12_1,0303_12_1_L,303,12,1,chlormezanone,chlormezanone,chlormezanone,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/chlormezanone/Liver/13093.svs,1/1,Rat,Repeat,Gavage,6,29 day,150,mg/kg,False,"[['Hypertrophy', 'Centrilobular', 'minimal', False]]",1,1,Centrilobular,minimal
63082,0683_04_1,0683_04_1_L,683,4,1,fluoxetine hydrochloride,fluoxetine_hydrochloride,fluoxetine_hydrochloride,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/fluoxetine_hydrochloride/Liver/63082.svs,1/1,Rat,Single,Gavage,6,24 hr,0,mg/kg,False,"[['Necrosis', nan, 'minimal', True]]",1,0,,
5760,0155_03_1,0155_03_1_L,155,3,1,benzbromarone,benzbromarone,benzbromarone,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/benzbromarone/Liver/5760.svs,1/1,Rat,Repeat,Gavage,6,15 day,0,mg/kg,False,[],0,0,,
47866,0492_13_3,0492_13_3_L,492,13,3,disulfiram,disulfiram,disulfiram,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/disulfiram/Liver/47866.svs,1/1,Rat,Repeat,Gavage,6,4 day,600,mg/kg,False,"[['Vacuolization: cytoplasmic', 'Peripheral', 'moderate', False]]",1,0,,
31135,0242_16_4,0242_16_4_L,242,16,4,methyltestosterone,methyltestosterone,methyltestosterone,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/methyltestosterone/Liver/31135.svs,1/1,Rat,Repeat,Gavage,6,29 day,300,mg/kg,False,"[['Hypertrophy', 'Hepatocyte', 'slight', False]]",1,1,Hepatocyte,slight
43129,0518_06_1,0518_06_1_L,518,6,1,ajmaline,ajmaline,ajmaline,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/ajmaline/Liver/43129.svs,1/1,Rat,Repeat,Gavage,6,8 day,30,mg/kg,False,[],0,0,,
44551,0535_14_4,0535_14_4_L,535,14,4,meloxicam,meloxicam,meloxicam,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/meloxicam/Liver/44551.svs,1/1,Rat,Single,Gavage,6,6 hr,100,mg/kg,False,[],0,0,,
34868,0350_01_5,0350_01_5_L,350,1,5,quinidine,quinidine,quinidine,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/quinidine/Liver/34868.svs,1/1,Rat,Repeat,Gavage,6,4 day,0,mg/kg,False,[],0,0,,
13099,0303_12_4,0303_12_4_L,303,12,4,chlormezanone,chlormezanone,chlormezanone,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/chlormezanone/Liver/13099.svs,1/1,Rat,Repeat,Gavage,6,29 day,150,mg/kg,False,"[['Hypertrophy', 'Centrilobular', 'slight', False]]",1,1,Centrilobular,slight
47811,0492_11_1,0492_11_1_L,492,11,1,disulfiram,disulfiram,disulfiram,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/disulfiram/Liver/47811.svs,1/1,Rat,Repeat,Gavage,6,15 day,200,mg/kg,False,"[['Hypertrophy', 'Centrilobular', 'slight', False]]",1,1,Centrilobular,slight
42323,0525_06_1,0525_06_1_L,525,6,1,triazolam,triazolam,triazolam,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/triazolam/Liver/42323.svs,1/1,Rat,Repeat,Gavage,6,8 day,100,mg/kg,False,[],0,0,,
63237,0684_01_2,0684_01_2_L,684,1,2,fluoxetine hydrochloride,fluoxetine_hydrochloride,fluoxetine_hydrochloride,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/fluoxetine_hydrochloride/Liver/63237.svs,1/1,Rat,Repeat,Gavage,6,4 day,0,mg/kg,False,[],0,0,,
35745,0389_16_5,0389_16_5_L,389,16,5,erythromycin ethylsuccinate,erythromycin_ethylsuccinate,erythromycin_ethylsuccinate,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/erythromycin_ethylsuccinate/Liver/35745.svs,1/1,Rat,Repeat,Gavage,6,29 day,1000,mg/kg,False,"[['Hypertrophy', 'Centrilobular', 'slight', False]]",1,1,Centrilobular,slight
38586,0443_16_1,0443_16_1_L,443,16,1,sulindac,sulindac,sulindac,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/sulindac/Liver/38586.svs,1/1,Rat,Repeat,Gavage,6,29 day,50,mg/kg,False,"[['Hematopoiesis: extramedullary', nan, 'minimal', False], ['Hypertrophy', 'Periportal', 'minimal', False]]",1,1,Periportal,minimal
28994,0197_10_1,0197_10_1_L,197,10,1,coumarin,coumarin,coumarin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/coumarin/Liver/28994.svs,1/1,Rat,Repeat,Gavage,6,8 day,50,mg/kg,False,[],0,0,,
25648,0093_13_2,0093_13_2_L,93,13,2,phenobarbital,phenobarbital,phenobarbital,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/phenobarbital/Liver/25648.svs,1/1,Rat,Repeat,Gavage,6,4 day,100,mg/kg,False,"[['Hypertrophy', 'Centrilobular', 'minimal', False], ['Increased mitosis', nan, 'minimal', False]]",1,1,Centrilobular,minimal
35175,0350_15_1,0350_15_1_L,350,15,1,quinidine,quinidine,quinidine,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/quinidine/Liver/35175.svs,1/1,Rat,Repeat,Gavage,6,15 day,200,mg/kg,False,"[['Hypertrophy', 'Centrilobular', 'slight', False]]",1,1,Centrilobular,slight
47932,0492_16_2,0492_16_2_L,492,16,2,disulfiram,disulfiram,disulfiram,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/disulfiram/Liver/47932.svs,1/1,Rat,Repeat,Gavage,6,29 day,600,mg/kg,False,"[['Hypertrophy', 'Centrilobular', 'slight', False]]",1,1,Centrilobular,slight
13136,0303_16_1,0303_16_1_L,303,16,1,chlormezanone,chlormezanone,chlormezanone,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/chlormezanone/Liver/13136.svs,1/1,Rat,Repeat,Gavage,6,29 day,500,mg/kg,False,"[['Hypertrophy', 'Centrilobular', 'moderate', False]]",1,1,Centrilobular,moderate
33677,0305_12_5,0305_12_5_L,305,12,5,ethinylestradiol,ethinylestradiol,ethinylestradiol,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/ethinylestradiol/Liver/33677.svs,1/1,Rat,Repeat,Gavage,6,29 day,3,mg/kg,False,"[['Change: eosinophilic', 'Periportal', 'minimal', False], ['Hypertrophy', 'Centrilobular', 'minimal', False], ['Vacuolization: cytoplasmic', 'Hepatocyte', 'minimal', False]]",1,1,Centrilobular,minimal
33697,0305_15_2,0305_15_2_L,305,15,2,ethinylestradiol,ethinylestradiol,ethinylestradiol,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/ethinylestradiol/Liver/33697.svs,1/1,Rat,Repeat,Gavage,6,15 day,10,mg/kg,False,"[['Change: eosinophilic', 'Periportal', 'minimal', False], ['Hypertrophy', 'Centrilobular', 'minimal', False], ['Vacuolization: cytoplasmic', 'Hepatocyte', 'minimal', False]]",1,1,Centrilobular,minimal
29310,0199_10_2,0199_10_2_L,199,10,2,allopurinol,allopurinol,allopurinol,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/allopurinol/Liver/29310.svs,1/1,Rat,Repeat,Gavage,6,8 day,50,mg/kg,False,[],0,0,,
35232,0389_01_2,0389_01_2_L,389,1,2,erythromycin ethylsuccinate,erythromycin_ethylsuccinate,erythromycin_ethylsuccinate,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/erythromycin_ethylsuccinate/Liver/35232.svs,1/1,Rat,Repeat,Gavage,6,4 day,0,mg/kg,False,[],0,0,,
61823,0631_03_2,0631_03_2_L,631,3,2,indomethacin,indomethacin,indomethacin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/indomethacin/Liver/61823.svs,1/1,Rat,Single,Gavage,6,9 hr,0,mg/kg,False,[],0,0,,
35479,0389_04_2,0389_04_2_L,389,4,2,erythromycin ethylsuccinate,erythromycin_ethylsuccinate,erythromycin_ethylsuccinate,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/erythromycin_ethylsuccinate/Liver/35479.svs,1/1,Rat,Repeat,Gavage,6,29 day,0,mg/kg,False,[],0,0,,
38195,0442_14_4,0442_14_4_L,442,14,4,sulindac,sulindac,sulindac,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/sulindac/Liver/38195.svs,1/1,Rat,Single,Gavage,6,6 hr,150,mg/kg,False,[],0,0,,
38535,0463_10_5,0463_10_5_L,463,10,5,disopyramide,disopyramide,disopyramide,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/disopyramide/Liver/38535.svs,1/1,Rat,Repeat,Gavage,6,8 day,120,mg/kg,False,[],0,0,,
65135,0712_01_1,0712_01_1_L,712,1,1,2-nitrofluorene,2_nitrofluorene,2-nitrofluorene,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/2-nitrofluorene/Liver/65135.svs,1/1,Rat,Single,Gavage,6,24 hr,0,mg/kg,False,[],0,0,,
25668,0093_15_2,0093_15_2_L,93,15,2,phenobarbital,phenobarbital,phenobarbital,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/phenobarbital/Liver/25668.svs,1/1,Rat,Repeat,Gavage,6,15 day,100,mg/kg,False,"[['Ground glass appearance', 'Centrilobular', 'slight', False], ['Hypertrophy', 'Centrilobular', 'moderate', False]]",1,1,Centrilobular,moderate
9442,0274_10_5,0274_10_5_L,274,10,5,fluphenazine,fluphenazine,fluphenazine,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/fluphenazine/Liver/9442.svs,1/1,Rat,Repeat,Gavage,6,8 day,6,mg/kg,False,[],0,0,,
25682,0093_16_4,0093_16_4_L,93,16,4,phenobarbital,phenobarbital,phenobarbital,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/phenobarbital/Liver/25682.svs,1/1,Rat,Repeat,Gavage,6,29 day,100,mg/kg,False,"[['Ground glass appearance', 'Centrilobular', 'moderate', False], ['Hypertrophy', 'Centrilobular', 'severe', False], ['Increased mitosis', nan, 'minimal', False]]",1,1,Centrilobular,severe
46817,0117_14_5,0117_14_5_L,117,14,5,thioacetamide,thioacetamide,thioacetamide,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/thioacetamide/Liver/46817.svs,1/1,Rat,Repeat,Gavage,6,8 day,45,mg/kg,False,"[['Alteration: nuclear', nan, 'minimal', False], ['Cellular infiltration', nan, 'minimal', False], ['Degeneration: granular: eosinophilic', nan, 'moderate', False], ['Hypertrophy', 'Centrilobular', 'slight', False], ['Single cell necrosis', 'Hepatocyte', 'slight', False]]",1,1,Centrilobular,slight
24938,0099_06_1,0099_06_1_L,99,6,1,clofibrate,clofibrate,clofibrate,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/clofibrate/Liver/24938.svs,1/1,Rat,Repeat,Gavage,6,8 day,30,mg/kg,False,[],0,0,,
35733,0389_16_1,0389_16_1_L,389,16,1,erythromycin ethylsuccinate,erythromycin_ethylsuccinate,erythromycin_ethylsuccinate,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/erythromycin_ethylsuccinate/Liver/35733.svs,1/1,Rat,Repeat,Gavage,6,29 day,1000,mg/kg,False,"[['Hypertrophy', 'Centrilobular', 'slight', False]]",1,1,Centrilobular,slight
47915,0492_15_4,0492_15_4_L,492,15,4,disulfiram,disulfiram,disulfiram,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/disulfiram/Liver/47915.svs,1/1,Rat,Repeat,Gavage,6,15 day,600,mg/kg,False,"[['Hypertrophy', 'Centrilobular', 'slight', False]]",1,1,Centrilobular,slight
6080,0155_14_4,0155_14_4_L,155,14,4,benzbromarone,benzbromarone,benzbromarone,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/benzbromarone/Liver/6080.svs,1/1,Rat,Repeat,Gavage,6,8 day,200,mg/kg,False,"[['Ground glass appearance', 'Centrilobular', 'minimal', False], ['Hypertrophy', 'Centrilobular', 'moderate', False]]",1,1,Centrilobular,moderate
29059,0197_16_3,0197_16_3_L,197,16,3,coumarin,coumarin,coumarin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/coumarin/Liver/29059.svs,1/1,Rat,Repeat,Gavage,6,29 day,150,mg/kg,False,"[['Degeneration: vacuolar', 'Centrilobular', 'slight', False], ['Hypertrophy', 'Centrilobular', 'slight', False], ['Inclusion body: intracytoplasmic', 'Hepatocyte', 'moderate', False], ['Single cell necrosis', 'Hepatocyte', 'minimal', False]]",1,1,Centrilobular,slight
20369,0394_16_4,0394_16_4_L,394,16,4,fenofibrate,fenofibrate,fenofibrate,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/fenofibrate/Liver/20369.svs,1/1,Rat,Single,Gavage,6,24 hr,1000,mg/kg,False,"[['Increased mitosis', 'Hepatocyte', 'minimal', False]]",1,0,,
49648,0543_06_1,0543_06_1_L,543,6,1,chlormadinone,chlormadinone,chlormadinone,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/chlormadinone/Liver/49648.svs,1/1,Rat,Repeat,Gavage,6,8 day,100,mg/kg,False,[],0,0,,
6877,0154_16_4,0154_16_4_L,154,16,4,benzbromarone,benzbromarone,benzbromarone,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/benzbromarone/Liver/6877.svs,1/1,Rat,Single,Gavage,6,24 hr,200,mg/kg,False,"[['Hypertrophy', 'Centrilobular', 'minimal', False]]",1,1,Centrilobular,minimal
46789,0117_12_5,0117_12_5_L,117,12,5,thioacetamide,thioacetamide,thioacetamide,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/thioacetamide/Liver/46789.svs,1/1,Rat,Repeat,Gavage,6,29 day,15,mg/kg,False,"[['Alteration: nuclear', nan, 'slight', False], ['Degeneration: granular: eosinophilic', nan, 'slight', False], ['Hypertrophy', 'Centrilobular', 'minimal', False], ['Proliferation: oval cell', nan, 'minimal', False]]",1,1,Centrilobular,minimal
33871,0366_05_2,0366_05_2_L,366,5,2,imipramine,imipramine,imipramine,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/imipramine/Liver/33871.svs,1/1,Rat,Repeat,Gavage,6,4 day,10,mg/kg,False,[],0,0,,
29041,0197_14_4,0197_14_4_L,197,14,4,coumarin,coumarin,coumarin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/coumarin/Liver/29041.svs,1/1,Rat,Repeat,Gavage,6,8 day,150,mg/kg,False,"[['Hypertrophy', 'Centrilobular', 'minimal', False], ['Inclusion body: intracytoplasmic', 'Hepatocyte', 'minimal', False]]",1,1,Centrilobular,minimal
50256,0597_15_4,0597_15_4_L,597,15,4,phenylanthranilic acid,phenylanthranilic_acid,phenylanthranilic_acid,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/phenylanthranilic_acid/Liver/50256.svs,1/1,Rat,Single,Gavage,6,9 hr,2000,mg/kg,False,"[['Change: eosinophilic', 'Hepatocyte', 'slight', False], ['Necrosis', 'Hepatocyte', 'P', True]]",1,0,,
6008,0155_09_4,0155_09_4_L,155,9,4,benzbromarone,benzbromarone,benzbromarone,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/benzbromarone/Liver/6008.svs,1/1,Rat,Repeat,Gavage,6,4 day,60,mg/kg,False,"[['Hypertrophy', 'Centrilobular', 'slight', False]]",1,1,Centrilobular,slight
25656,0093_14_1,0093_14_1_L,93,14,1,phenobarbital,phenobarbital,phenobarbital,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/phenobarbital/Liver/25656.svs,1/1,Rat,Repeat,Gavage,6,8 day,100,mg/kg,False,"[['Ground glass appearance', 'Centrilobular', 'minimal', False], ['Hypertrophy', 'Centrilobular', 'moderate', False]]",1,1,Centrilobular,moderate
59801,0449_07_1,0449_07_1_L,449,7,1,TNF¿,TNF__,TNF¿,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/TNFa/Liver/59801.svs,1/1,Rat,Single,intraperitoneal injection,6,9 hr,1,Êg/kg,False,[],0,0,,
63428,0684_16_5,0684_16_5_L,684,16,5,fluoxetine hydrochloride,fluoxetine_hydrochloride,fluoxetine_hydrochloride,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/fluoxetine_hydrochloride/Liver/63428.svs,1/1,Rat,Repeat,Gavage,6,29 day,30,mg/kg,False,"[['Hypertrophy', 'Hepatocyte', 'minimal', False], ['Vacuolization: cytoplasmic', 'Hepatocyte', 'minimal', False]]",1,1,Hepatocyte,minimal
46750,0117_09_5,0117_09_5_L,117,9,5,thioacetamide,thioacetamide,thioacetamide,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/thioacetamide/Liver/46750.svs,1/1,Rat,Repeat,Gavage,6,4 day,15,mg/kg,False,"[['Change: eosinophilic', 'Hepatocyte', 'minimal', False], ['Hypertrophy', 'Centrilobular', 'minimal', False]]",1,1,Centrilobular,minimal
54978,0612_04_1,0612_04_1_L,612,4,1,gentamicin,gentamicin,gentamicin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/gentamicin/Liver/54978.svs,1/1,Rat,Single,intravenous injection,6,24 hr,0,mg/kg,False,[],0,0,,
57377,0427_04_1,0427_04_1_L,427,4,1,theophylline,theophylline,theophylline,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/theophylline/Liver/57377.svs,1/1,Rat,Single,Gavage,6,24 hr,0,mg/kg,False,[],0,0,,
34465,0319_16_1,0319_16_1_L,319,16,1,iproniazid,iproniazid,iproniazid,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/iproniazid/Liver/34465.svs,1/1,Rat,Repeat,Gavage,6,29 day,60,mg/kg,False,"[['Deposit: pigment', 'Kupffer cell', 'moderate', False], ['Hematopoiesis: extramedullary', 'Sinusoid', 'slight', False], ['Hypertrophy', 'Hepatocyte', 'slight', False], ['Phagocytosis', 'Kupffer cell', 'slight', False]]",1,1,Hepatocyte,slight
34341,0319_10_5,0319_10_5_L,319,10,5,iproniazid,iproniazid,iproniazid,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/iproniazid/Liver/34341.svs,1/1,Rat,Repeat,Gavage,6,8 day,20,mg/kg,False,[],0,0,,
64601,0688_16_5,0688_16_5_L,688,16,5,butylated hydroxyanisole,butylated_hydroxyanisole,butylated_hydroxyanisole,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/butylated_hydroxyanisole/Liver/64601.svs,1/1,Rat,Repeat,Gavage,6,29 day,2000,mg/kg,False,"[['Hypertrophy', 'Centrilobular', 'minimal', False]]",1,1,Centrilobular,minimal
47816,0492_11_2,0492_11_2_L,492,11,2,disulfiram,disulfiram,disulfiram,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/disulfiram/Liver/47816.svs,1/1,Rat,Repeat,Gavage,6,15 day,200,mg/kg,False,"[['Hypertrophy', 'Centrilobular', 'slight', False]]",1,1,Centrilobular,slight
29246,0199_04_2,0199_04_2_L,199,4,2,allopurinol,allopurinol,allopurinol,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/allopurinol/Liver/29246.svs,1/1,Rat,Repeat,Gavage,6,29 day,0,mg/kg,False,[],0,0,,
